,char,unicode
5224,題,0x984c
5225,題,0x984c
5226,題,0x984c
5227,題,0x984c
5228,題,0x984c
5229,題,0x984c
5230,講,0x8b1b
5231,講,0x8b1b
5232,講,0x8b1b
5233,講,0x8b1b
5234,講,0x8b1b
5235,講,0x8b1b
5236,講,0x8b1b
5237,講,0x8b1b
5238,講,0x8b1b
5239,講,0x8b1b
5240,警,0x8b66
5241,警,0x8b66
5242,警,0x8b66
5243,警,0x8b66
5244,警,0x8b66
5245,警,0x8b66
5246,警,0x8b66
5247,警,0x8b66
5248,警,0x8b66
5249,警,0x8b66
5250,議,0x8b70
5251,議,0x8b70
5252,議,0x8b70
5253,議,0x8b70
5254,議,0x8b70
5255,議,0x8b70
5256,議,0x8b70
5257,議,0x8b70
5258,議,0x8b70
5259,議,0x8b70
5260,財,0x8ca1
5261,財,0x8ca1
5262,財,0x8ca1
5263,財,0x8ca1
5264,財,0x8ca1
5265,財,0x8ca1
5266,財,0x8ca1
5267,財,0x8ca1
5268,財,0x8ca1
5269,財,0x8ca1
5270,販,0x8ca9
5271,販,0x8ca9
5272,販,0x8ca9
5273,販,0x8ca9
5274,販,0x8ca9
5275,販,0x8ca9
5276,販,0x8ca9
5277,販,0x8ca9
5278,販,0x8ca9
5279,販,0x8ca9
5280,責,0x8cac
5281,責,0x8cac
5282,責,0x8cac
5283,責,0x8cac
5284,責,0x8cac
5285,責,0x8cac
5286,責,0x8cac
5287,責,0x8cac
5288,責,0x8cac
5289,責,0x8cac
5290,費,0x8cbb
5291,費,0x8cbb
5292,費,0x8cbb
5293,費,0x8cbb
5294,費,0x8cbb
5295,費,0x8cbb
5296,費,0x8cbb
5297,費,0x8cbb
5298,費,0x8cbb
5299,費,0x8cbb
5300,買,0x8cb7
5301,買,0x8cb7
5302,買,0x8cb7
5303,買,0x8cb7
5304,買,0x8cb7
5305,買,0x8cb7
5306,買,0x8cb7
5307,買,0x8cb7
5308,買,0x8cb7
5309,買,0x8cb7
5310,資,0x8cc7
5311,資,0x8cc7
5312,資,0x8cc7
5313,資,0x8cc7
5314,資,0x8cc7
5315,資,0x8cc7
5316,資,0x8cc7
5317,資,0x8cc7
5318,資,0x8cc7
5319,資,0x8cc7
5320,質,0x8cea
5321,質,0x8cea
5322,質,0x8cea
5323,質,0x8cea
5324,質,0x8cea
5325,質,0x8cea
5326,質,0x8cea
5327,質,0x8cea
5328,質,0x8cea
5329,質,0x8cea
5330,起,0x8d77
5331,起,0x8d77
5332,起,0x8d77
5333,起,0x8d77
5334,起,0x8d77
5335,起,0x8d77
5336,起,0x8d77
5337,起,0x8d77
5338,起,0x8d77
5339,起,0x8d77
5340,路,0x8def
5341,路,0x8def
5342,路,0x8def
5343,路,0x8def
5344,路,0x8def
5345,路,0x8def
5346,路,0x8def
5347,路,0x8def
5348,路,0x8def
5349,路,0x8def
5350,間,0x9593
5351,間,0x9593
5352,間,0x9593
5353,間,0x9593
5354,間,0x9593
5355,間,0x9593
5356,間,0x9593
5357,間,0x9593
5358,間,0x9593
5359,間,0x9593
5360,聞,0x805e
5361,聞,0x805e
5362,聞,0x805e
5363,聞,0x805e
5364,聞,0x805e
5365,聞,0x805e
5366,聞,0x805e
5367,聞,0x805e
5368,聞,0x805e
5369,聞,0x805e
5370,関,0x95a2
5371,関,0x95a2
5372,関,0x95a2
5373,関,0x95a2
5374,関,0x95a2
5375,関,0x95a2
5376,関,0x95a2
5377,関,0x95a2
5378,関,0x95a2
5379,関,0x95a2
5380,防,0x9632
5381,防,0x9632
5382,防,0x9632
5383,防,0x9632
5384,防,0x9632
5385,防,0x9632
5386,防,0x9632
5387,防,0x9632
5388,防,0x9632
5389,防,0x9632
5390,阪,0x962a
5391,阪,0x962a
5392,阪,0x962a
5393,阪,0x962a
5394,阪,0x962a
5395,阪,0x962a
5396,阪,0x962a
5397,阪,0x962a
5398,阪,0x962a
5399,阪,0x962a
5400,限,0x9650
5401,限,0x9650
5402,限,0x9650
5403,限,0x9650
5404,限,0x9650
5405,限,0x9650
5406,限,0x9650
5407,限,0x9650
5408,限,0x9650
5409,限,0x9650
5410,院,0x9662
5411,院,0x9662
5412,院,0x9662
5413,院,0x9662
5414,院,0x9662
5415,院,0x9662
5416,院,0x9662
5417,院,0x9662
5418,院,0x9662
5419,院,0x9662
5420,除,0x9664
5421,除,0x9664
5422,除,0x9664
5423,除,0x9664
5424,除,0x9664
5425,除,0x9664
5426,除,0x9664
5427,除,0x9664
5428,除,0x9664
5429,除,0x9664
5430,際,0x969b
5431,際,0x969b
5432,際,0x969b
5433,際,0x969b
5434,際,0x969b
5435,際,0x969b
5436,際,0x969b
5437,際,0x969b
5438,際,0x969b
5439,際,0x969b
5440,集,0x96c6
5441,集,0x96c6
5442,集,0x96c6
5443,集,0x96c6
5444,集,0x96c6
5445,集,0x96c6
5446,集,0x96c6
5447,集,0x96c6
5448,集,0x96c6
5449,集,0x96c6
5450,難,0x96e3
5451,難,0x96e3
5452,難,0x96e3
5453,難,0x96e3
5454,難,0x96e3
5455,難,0x96e3
5456,難,0x96e3
5457,難,0x96e3
5458,難,0x96e3
5459,難,0x96e3
5460,需,0x9700
5461,需,0x9700
5462,需,0x9700
5463,需,0x9700
5464,需,0x9700
5465,需,0x9700
5466,需,0x9700
5467,需,0x9700
5468,需,0x9700
5469,需,0x9700
5470,車,0x8eca
5471,車,0x8eca
5472,車,0x8eca
5473,車,0x8eca
5474,車,0x8eca
5475,車,0x8eca
5476,車,0x8eca
5477,車,0x8eca
5478,車,0x8eca
5479,車,0x8eca
5480,軍,0x8ecd
5481,軍,0x8ecd
5482,軍,0x8ecd
5483,軍,0x8ecd
5484,軍,0x8ecd
5485,軍,0x8ecd
5486,軍,0x8ecd
5487,軍,0x8ecd
5488,軍,0x8ecd
5489,軍,0x8ecd
5490,転,0x8ee2
5491,転,0x8ee2
5492,転,0x8ee2
5493,転,0x8ee2
5494,転,0x8ee2
5495,転,0x8ee2
5496,転,0x8ee2
5497,転,0x8ee2
5498,転,0x8ee2
5499,転,0x8ee2
5500,輪,0x8f2a
5501,輪,0x8f2a
5502,輪,0x8f2a
5503,輪,0x8f2a
5504,輪,0x8f2a
5505,輪,0x8f2a
5506,輪,0x8f2a
5507,輪,0x8f2a
5508,輪,0x8f2a
5509,輪,0x8f2a
5510,農,0x8fb2
5511,農,0x8fb2
5512,農,0x8fb2
5513,農,0x8fb2
5514,農,0x8fb2
5515,農,0x8fb2
5516,農,0x8fb2
5517,農,0x8fb2
5518,農,0x8fb2
5519,農,0x8fb2
5520,近,0x8fd1
5521,近,0x8fd1
5522,近,0x8fd1
5523,近,0x8fd1
5524,近,0x8fd1
5525,近,0x8fd1
5526,近,0x8fd1
5527,近,0x8fd1
5528,近,0x8fd1
5529,近,0x8fd1
5530,追,0x8ffd
5531,追,0x8ffd
5532,追,0x8ffd
5533,追,0x8ffd
5534,追,0x8ffd
5535,追,0x8ffd
5536,追,0x8ffd
5537,追,0x8ffd
5538,追,0x8ffd
5539,追,0x8ffd
5540,送,0x9001
5541,送,0x9001
5542,送,0x9001
5543,送,0x9001
5544,送,0x9001
5545,送,0x9001
5546,送,0x9001
5547,送,0x9001
5548,送,0x9001
5549,送,0x9001
5550,逮,0x902e
5551,逮,0x902e
5552,逮,0x902e
5553,逮,0x902e
5554,逮,0x902e
5555,逮,0x902e
5556,逮,0x902e
5557,逮,0x902e
5558,逮,0x902e
5559,逮,0x902e
5560,捕,0x6355
5561,捕,0x6355
5562,捕,0x6355
5563,捕,0x6355
5564,捕,0x6355
5565,捕,0x6355
5566,捕,0x6355
5567,捕,0x6355
5568,捕,0x6355
5569,捕,0x6355
5570,造,0x9020
5571,造,0x9020
5572,造,0x9020
5573,造,0x9020
5574,造,0x9020
5575,造,0x9020
5576,造,0x9020
5577,造,0x9020
5578,造,0x9020
5579,造,0x9020
5580,通,0x901a
5581,通,0x901a
5582,通,0x901a
5583,通,0x901a
5584,通,0x901a
5585,通,0x901a
5586,通,0x901a
5587,通,0x901a
5588,通,0x901a
5589,通,0x901a
5590,電,0x96fb
5591,電,0x96fb
5592,電,0x96fb
5593,電,0x96fb
5594,電,0x96fb
5595,電,0x96fb
5596,電,0x96fb
5597,電,0x96fb
5598,電,0x96fb
5599,電,0x96fb
5600,話,0x8a71
5601,話,0x8a71
5602,話,0x8a71
5603,話,0x8a71
5604,話,0x8a71
5605,話,0x8a71
5606,話,0x8a71
5607,話,0x8a71
5608,話,0x8a71
5609,話,0x8a71
5610,青,0x9752
5611,青,0x9752
5612,青,0x9752
5613,青,0x9752
5614,青,0x9752
5615,青,0x9752
5616,青,0x9752
5617,青,0x9752
5618,青,0x9752
5619,青,0x9752
5620,静,0x9759
5621,静,0x9759
5622,静,0x9759
5623,静,0x9759
5624,静,0x9759
5625,静,0x9759
5626,静,0x9759
5627,静,0x9759
5628,静,0x9759
5629,静,0x9759
5630,非,0x975e
5631,非,0x975e
5632,非,0x975e
5633,非,0x975e
5634,非,0x975e
5635,非,0x975e
5636,非,0x975e
5637,非,0x975e
5638,非,0x975e
5639,非,0x975e
5640,領,0x9818
5641,領,0x9818
5642,領,0x9818
5643,領,0x9818
5644,領,0x9818
5645,領,0x9818
5646,領,0x9818
5647,領,0x9818
5648,領,0x9818
5649,領,0x9818
5650,額,0x984d
5651,額,0x984d
5652,額,0x984d
5653,額,0x984d
5654,額,0x984d
5655,額,0x984d
5656,額,0x984d
5657,額,0x984d
5658,額,0x984d
5659,額,0x984d
5660,食,0x98df
5661,食,0x98df
5662,食,0x98df
5663,食,0x98df
5664,食,0x98df
5665,食,0x98df
5666,食,0x98df
5667,食,0x98df
5668,食,0x98df
5669,食,0x98df
5670,首,0x9996
5671,首,0x9996
5672,首,0x9996
5673,首,0x9996
5674,首,0x9996
5675,首,0x9996
5676,首,0x9996
5677,首,0x9996
5678,首,0x9996
5679,首,0x9996
5680,相,0x76f8
5681,相,0x76f8
5682,相,0x76f8
5683,相,0x76f8
5684,相,0x76f8
5685,相,0x76f8
5686,相,0x76f8
5687,相,0x76f8
5688,相,0x76f8
5689,相,0x76f8
5690,駅,0x99c5
5691,駅,0x99c5
5692,駅,0x99c5
5693,駅,0x99c5
5694,駅,0x99c5
5695,駅,0x99c5
5696,駅,0x99c5
5697,駅,0x99c5
5698,駅,0x99c5
5699,駅,0x99c5
5700,験,0x9a13
5701,験,0x9a13
5702,験,0x9a13
5703,験,0x9a13
5704,験,0x9a13
5705,験,0x9a13
5706,験,0x9a13
5707,験,0x9a13
5708,験,0x9a13
5709,験,0x9a13
5710,丈,0x4e08
5711,丈,0x4e08
5712,与,0x4e0e
5713,与,0x4e0e
5714,再,0x518d
5715,再,0x518d
5716,並,0x4e26
5717,並,0x4e26
5718,丸,0x4e38
5719,丸,0x4e38
5720,危,0x5371
5721,危,0x5371
5722,乗,0x4e57
5723,乗,0x4e57
5724,乳,0x4e73
5725,乳,0x4e73
5726,飛,0x98db
5727,飛,0x98db
5728,了,0x4e86
5729,了,0x4e86
5730,承,0x627f
5731,承,0x627f
5732,玄,0x7384
5733,玄,0x7384
5734,倒,0x5012
5735,倒,0x5012
5736,借,0x501f
5737,借,0x501f
5738,偉,0x5049
5739,偉,0x5049
5740,停,0x505c
5741,停,0x505c
5742,健,0x5065
5743,健,0x5065
5744,康,0x5eb7
5745,康,0x5eb7
5746,側,0x5074
5747,側,0x5074
5748,債,0x50b5
5749,債,0x50b5
5750,傷,0x50b7
5751,傷,0x50b7
5752,傾,0x50be
5753,傾,0x50be
5754,像,0x50cf
5755,像,0x50cf
5756,儀,0x5100
5757,儀,0x5100
5758,卒,0x5352
5759,卒,0x5352
5760,率,0x7387
5761,率,0x7387
5762,哀,0x54c0
5763,哀,0x54c0
5764,衰,0x8870
5765,衰,0x8870
5766,裏,0x88cf
5767,裏,0x88cf
5768,企,0x4f01
5769,企,0x4f01
5770,余,0x4f59
5771,余,0x4f59
5772,命,0x547d
5773,命,0x547d
5774,令,0x4ee4
5775,令,0x4ee4
5776,舎,0x820e
5777,舎,0x820e
5778,倉,0x5009
5779,倉,0x5009
5780,舗,0x8217
5781,舗,0x8217
5782,償,0x511f
5783,償,0x511f
5784,元,0x5143
5785,元,0x5143
5786,兄,0x5144
5787,兄,0x5144
5788,弟,0x5f1f
5789,弟,0x5f1f
5790,充,0x5145
5791,充,0x5145
5792,免,0x514d
5793,免,0x514d
5794,父,0x7236
5795,父,0x7236
5796,兵,0x5175
5797,兵,0x5175
5798,具,0x5177
5799,具,0x5177
5800,兼,0x517c
5801,兼,0x517c
5802,興,0x8208
5803,興,0x8208
5804,周,0x5468
5805,周,0x5468
5806,仏,0x4ecf
5807,仏,0x4ecf
5808,仕,0x4ed5
5809,仕,0x4ed5
5810,他,0x4ed6
5811,他,0x4ed6
5812,伊,0x4f0a
5813,伊,0x4f0a
5814,仲,0x4ef2
5815,仲,0x4ef2
5816,仮,0x4eee
5817,仮,0x4eee
5818,仰,0x4ef0
5819,仰,0x4ef0
5820,似,0x4f3c
5821,似,0x4f3c
5822,低,0x4f4e
5823,低,0x4f4e
5824,伯,0x4f2f
5825,伯,0x4f2f
5826,伴,0x4f34
5827,伴,0x4f34
5828,依,0x4f9d
5829,依,0x4f9d
5830,写,0x5199
5831,写,0x5199
5832,冷,0x51b7
5833,冷,0x51b7
5834,凍,0x51cd
5835,凍,0x51cd
5836,函,0x51fd
5837,函,0x51fd
5838,館,0x9928
5839,館,0x9928
5840,券,0x5238
5841,券,0x5238
5842,刈,0x5208
5843,刈,0x5208
5844,刊,0x520a
5845,刊,0x520a
5846,刑,0x5211
5847,刑,0x5211
5848,刷,0x5237
5849,刷,0x5237
5850,刺,0x523a
5851,刺,0x523a
5852,刻,0x523b
5853,刻,0x523b
5854,侮,0x4fae
5855,侮,0x4fae
5856,併,0x4f75
5857,併,0x4f75
5858,例,0x4f8b
5859,例,0x4f8b
5860,侵,0x4fb5
5861,侵,0x4fb5
5862,促,0x4fc3
5863,促,0x4fc3
5864,俗,0x4fd7
5865,俗,0x4fd7
5866,俵,0x4ff5
5867,俵,0x4ff5
5868,俸,0x4ff8
5869,俸,0x4ff8
5870,修,0x4fee
5871,修,0x4fee
5872,個,0x500b
5873,個,0x500b
5874,倍,0x500d
5875,倍,0x500d
5876,候,0x5019
5877,候,0x5019
5878,到,0x5230
5879,到,0x5230
5880,則,0x5247
5881,則,0x5247
5882,剰,0x5270
5883,剰,0x5270
5884,剤,0x5264
5885,剤,0x5264
5886,剣,0x5263
5887,剣,0x5263
5888,副,0x526f
5889,副,0x526f
5890,創,0x5275
5891,創,0x5275
5892,功,0x529f
5893,功,0x529f
5894,劣,0x52a3
5895,劣,0x52a3
5896,励,0x52b1
5897,励,0x52b1
5898,努,0x52aa
5899,努,0x52aa
5900,効,0x52b9
5901,効,0x52b9
5902,勇,0x52c7
5903,勇,0x52c7
5904,勉,0x52c9
5905,勉,0x52c9
5906,勧,0x52e7
5907,勧,0x52e7
5908,勢,0x52e2
5909,勢,0x52e2
5910,勤,0x52e4
5911,勤,0x52e4
5912,句,0x53e5
5913,句,0x53e5
5914,包,0x5305
5915,包,0x5305
5916,旬,0x65ec
5917,旬,0x65ec
5918,比,0x6bd4
5919,比,0x6bd4
5920,巨,0x5de8
5921,巨,0x5de8
5922,卓,0x5353
5923,卓,0x5353
5924,博,0x535a
5925,博,0x535a
5926,嘆,0x5606
5927,嘆,0x5606
5928,嘱,0x5631
5929,嘱,0x5631
5930,器,0x5668
5931,器,0x5668
5932,因,0x56e0
5933,因,0x56e0
5934,囲,0x56f2
5935,囲,0x56f2
5936,困,0x56f0
5937,困,0x56f0
5938,図,0x56f3
5939,図,0x56f3
5940,固,0x56fa
5941,固,0x56fa
5942,坂,0x5742
5943,坂,0x5742
5944,均,0x5747
5945,均,0x5747
5946,坑,0x5751
5947,坑,0x5751
5948,坪,0x576a
5949,坪,0x576a
5950,占,0x5360
5951,占,0x5360
5952,印,0x5370
5953,印,0x5370
5954,即,0x5373
5955,即,0x5373
5956,却,0x5374
5957,却,0x5374
5958,卸,0x5378
5959,卸,0x5378
5960,厄,0x5384
5961,厄,0x5384
5962,圧,0x5727
5963,圧,0x5727
5964,厘,0x5398
5965,厘,0x5398
5966,厚,0x539a
5967,厚,0x539a
5968,暦,0x66a6
5969,暦,0x66a6
5970,歴,0x6b74
5971,歴,0x6b74
5972,弁,0x5f01
5973,弁,0x5f01
5974,型,0x578b
5975,型,0x578b
5976,埋,0x57cb
5977,埋,0x57cb
5978,城,0x57ce
5979,城,0x57ce
5980,基,0x57fa
5981,基,0x57fa
5982,堅,0x5805
5983,堅,0x5805
5984,塁,0x5841
5985,塁,0x5841
5986,堂,0x5802
5987,堂,0x5802
5988,域,0x57df
5989,域,0x57df
5990,執,0x57f7
5991,執,0x57f7
5992,堀,0x5800
5993,堀,0x5800
5994,堤,0x5824
5995,堤,0x5824
5996,塩,0x5869
5997,塩,0x5869
5998,及,0x53ca
5999,及,0x53ca
6000,友,0x53cb
6001,友,0x53cb
6002,司,0x53f8
6003,司,0x53f8
6004,台,0x53f0
6005,台,0x53f0
6006,召,0x53ec
6007,召,0x53ec
6008,史,0x53f2
6009,史,0x53f2
6010,右,0x53f3
6011,右,0x53f3
6012,号,0x53f7
6013,号,0x53f7
6014,吏,0x540f
6015,吏,0x540f
6016,君,0x541b
6017,君,0x541b
6018,呉,0x5449
6019,呉,0x5449
6020,否,0x5426
6021,否,0x5426
6022,境,0x5883
6023,境,0x5883
6024,壊,0x58ca
6025,壊,0x58ca
6026,壇,0x58c7
6027,壇,0x58c7
6028,墾,0x58be
6029,墾,0x58be
6030,士,0x58eb
6031,士,0x58eb
6032,壮,0x58ee
6033,壮,0x58ee
6034,処,0x51e6
6035,処,0x51e6
6036,冬,0x51ac
6037,冬,0x51ac
6038,夏,0x590f
6039,夏,0x590f
6040,夕,0x5915
6041,夕,0x5915
6042,太,0x592a
6043,太,0x592a
6044,央,0x592e
6045,央,0x592e
6046,含,0x542b
6047,含,0x542b
6048,呈,0x5448
6049,呈,0x5448
6050,吸,0x5438
6051,吸,0x5438
6052,吹,0x5439
6053,吹,0x5439
6054,味,0x5473
6055,味,0x5473
6056,呼,0x547c
6057,呼,0x547c
6058,唄,0x5504
6059,唄,0x5504
6060,唱,0x5531
6061,唱,0x5531
6062,善,0x5584
6063,善,0x5584
6064,喚,0x559a
6065,喚,0x559a
6066,喜,0x559c
6067,喜,0x559c
6068,喫,0x55ab
6069,喫,0x55ab
6070,失,0x5931
6071,失,0x5931
6072,奇,0x5947
6073,奇,0x5947
6074,奉,0x5949
6075,奉,0x5949
6076,奏,0x594f
6077,奏,0x594f
6078,契,0x5951
6079,契,0x5951
6080,奥,0x5965
6081,奥,0x5965
6082,奨,0x5968
6083,奨,0x5968
6084,奪,0x596a
6085,奪,0x596a
6086,奮,0x596e
6087,奮,0x596e
6088,好,0x597d
6089,好,0x597d
6090,如,0x5982
6091,如,0x5982
6092,妥,0x59a5
6093,妥,0x59a5
6094,妙,0x5999
6095,妙,0x5999
6096,妨,0x59a8
6097,妨,0x59a8
6098,妻,0x59bb
6099,妻,0x59bb
6100,姉,0x59c9
6101,姉,0x59c9
6102,妹,0x59b9
6103,妹,0x59b9
6104,姓,0x59d3
6105,姓,0x59d3
6106,姫,0x59eb
6107,姫,0x59eb
6108,姿,0x59ff
6109,姿,0x59ff
6110,娘,0x5a18
6111,娘,0x5a18
6112,娯,0x5a2f
6113,娯,0x5a2f
6114,婚,0x5a5a
6115,婚,0x5a5a
6116,存,0x5b58
6117,存,0x5b58
6118,ア,0x30a2
6119,ア,0x30a2
6120,イ,0x30a4
6121,イ,0x30a4
6122,ウ,0x30a6
6123,ウ,0x30a6
6124,エ,0x30a8
6125,エ,0x30a8
6126,オ,0x30aa
6127,オ,0x30aa
6128,カ,0x30ab
6129,カ,0x30ab
6130,キ,0x30ad
6131,キ,0x30ad
6132,ク,0x30af
6133,ク,0x30af
6134,ケ,0x30b1
6135,ケ,0x30b1
6136,コ,0x30b3
6137,コ,0x30b3
6138,サ,0x30b5
6139,サ,0x30b5
6140,シ,0x30b7
6141,シ,0x30b7
6142,孝,0x5b5d
6143,孝,0x5b5d
6144,李,0x674e
6145,李,0x674e
6146,宅,0x5b85
6147,宅,0x5b85
6148,守,0x5b88
6149,守,0x5b88
6150,宇,0x5b87
6151,宇,0x5b87
6152,宙,0x5b99
6153,宙,0x5b99
6154,完,0x5b8c
6155,完,0x5b8c
6156,宗,0x5b97
6157,宗,0x5b97
6158,空,0x7a7a
6159,空,0x7a7a
6160,宜,0x5b9c
6161,宜,0x5b9c
6162,宝,0x5b9d
6163,宝,0x5b9d
6164,客,0x5ba2
6165,客,0x5ba2
6166,ス,0x30b9
6167,ス,0x30b9
6168,セ,0x30bb
6169,セ,0x30bb
6170,ソ,0x30bd
6171,ソ,0x30bd
6172,タ,0x30bf
6173,タ,0x30bf
6174,チ,0x30c1
6175,チ,0x30c1
6176,ツ,0x30c4
6177,ツ,0x30c4
6178,テ,0x30c6
6179,テ,0x30c6
6180,ト,0x30c8
6181,ト,0x30c8
6182,ナ,0x30ca
6183,ナ,0x30ca
6184,ニ,0x30cb
6185,ニ,0x30cb
6186,ヌ,0x30cc
6187,ヌ,0x30cc
6188,ネ,0x30cd
6189,ネ,0x30cd
6190,室,0x5ba4
6191,室,0x5ba4
6192,宣,0x5ba3
6193,宣,0x5ba3
6194,宴,0x5bb4
6195,宴,0x5bb4
6196,寄,0x5bc4
6197,寄,0x5bc4
6198,窃,0x7a83
6199,窃,0x7a83
6200,密,0x5bc6
6201,密,0x5bc6
6202,窓,0x7a93
6203,窓,0x7a93
6204,寛,0x5bdb
6205,寛,0x5bdb
6206,寒,0x5bd2
6207,寒,0x5bd2
6208,寝,0x5bdd
6209,寝,0x5bdd
6210,審,0x5be9
6211,審,0x5be9
6212,憲,0x61b2
6213,憲,0x61b2
6214,ノ,0x30ce
6215,ノ,0x30ce
6216,ハ,0x30cf
6217,ハ,0x30cf
6218,ヒ,0x30d2
6219,ヒ,0x30d2
6220,フ,0x30d5
6221,フ,0x30d5
6222,ヘ,0x30d8
6223,ヘ,0x30d8
6224,ホ,0x30db
6225,ホ,0x30db
6226,マ,0x30de
6227,マ,0x30de
6228,ミ,0x30df
6229,ミ,0x30df
6230,ム,0x30e0
6231,ム,0x30e0
6232,メ,0x30e1
6233,メ,0x30e1
6234,モ,0x30e2
6235,モ,0x30e2
6236,ヤ,0x30e4
6237,ヤ,0x30e4
6238,寸,0x5bf8
6239,寸,0x5bf8
6240,寺,0x5bfa
6241,寺,0x5bfa
6242,寿,0x5bff
6243,寿,0x5bff
6244,封,0x5c01
6245,封,0x5c01
6246,専,0x5c02
6247,専,0x5c02
6248,将,0x5c06
6249,将,0x5c06
6250,導,0x5c0e
6251,導,0x5c0e
6252,尚,0x5c1a
6253,尚,0x5c1a
6254,厳,0x53b3
6255,厳,0x53b3
6256,就,0x5c31
6257,就,0x5c31
6258,尺,0x5c3a
6259,尺,0x5c3a
6260,尽,0x5c3d
6261,尽,0x5c3d
6262,ユ,0x30e6
6263,ユ,0x30e6
6264,ヨ,0x30e8
6265,ヨ,0x30e8
6266,ラ,0x30e9
6267,ラ,0x30e9
6268,リ,0x30ea
6269,リ,0x30ea
6270,ル,0x30eb
6271,ル,0x30eb
6272,レ,0x30ec
6273,レ,0x30ec
6274,ロ,0x30ed
6275,ロ,0x30ed
6276,ワ,0x30ef
6277,ワ,0x30ef
6278,ヲ,0x30f2
6279,ヲ,0x30f2
6280,ン,0x30f3
6281,ン,0x30f3
6282,▲,0x25b2
6283,▲,0x25b2
6284,・,0x30fb
6285,・,0x30fb
6286,尾,0x5c3e
6287,尾,0x5c3e
6288,尾,0x5c3e
6289,尾,0x5c3e
6290,尾,0x5c3e
6291,尾,0x5c3e
6292,尾,0x5c3e
6293,尾,0x5c3e
6294,尾,0x5c3e
6295,尾,0x5c3e
6296,居,0x5c45
6297,居,0x5c45
6298,居,0x5c45
6299,居,0x5c45
6300,居,0x5c45
6301,居,0x5c45
6302,居,0x5c45
6303,居,0x5c45
6304,居,0x5c45
6305,居,0x5c45
6306,届,0x5c4a
6307,届,0x5c4a
6308,届,0x5c4a
6309,届,0x5c4a
6310,届,0x5c4a
6311,届,0x5c4a
6312,届,0x5c4a
6313,届,0x5c4a
6314,届,0x5c4a
6315,届,0x5c4a
6316,昼,0x663c
6317,昼,0x663c
6318,昼,0x663c
6319,昼,0x663c
6320,昼,0x663c
6321,昼,0x663c
6322,昼,0x663c
6323,昼,0x663c
6324,昼,0x663c
6325,昼,0x663c
6326,展,0x5c55
6327,展,0x5c55
6328,展,0x5c55
6329,展,0x5c55
6330,展,0x5c55
6331,展,0x5c55
6332,展,0x5c55
6333,展,0x5c55
6334,展,0x5c55
6335,展,0x5c55
6336,層,0x5c64
6337,層,0x5c64
6338,層,0x5c64
6339,層,0x5c64
6340,層,0x5c64
6341,層,0x5c64
6342,層,0x5c64
6343,層,0x5c64
6344,層,0x5c64
6345,層,0x5c64
6346,岐,0x5c90
6347,岐,0x5c90
6348,岐,0x5c90
6349,岐,0x5c90
6350,岐,0x5c90
6351,岐,0x5c90
6352,岐,0x5c90
6353,岐,0x5c90
6354,岐,0x5c90
6355,岐,0x5c90
6356,阜,0x961c
6357,阜,0x961c
6358,阜,0x961c
6359,阜,0x961c
6360,阜,0x961c
6361,阜,0x961c
6362,阜,0x961c
6363,阜,0x961c
6364,阜,0x961c
6365,阜,0x961c
6366,岩,0x5ca9
6367,岩,0x5ca9
6368,岩,0x5ca9
6369,岩,0x5ca9
6370,岩,0x5ca9
6371,岩,0x5ca9
6372,岩,0x5ca9
6373,岩,0x5ca9
6374,岩,0x5ca9
6375,岩,0x5ca9
6376,岳,0x5cb3
6377,岳,0x5cb3
6378,岳,0x5cb3
6379,岳,0x5cb3
6380,岳,0x5cb3
6381,岳,0x5cb3
6382,岳,0x5cb3
6383,岳,0x5cb3
6384,岳,0x5cb3
6385,岳,0x5cb3
6386,岸,0x5cb8
6387,岸,0x5cb8
6388,岸,0x5cb8
6389,岸,0x5cb8
6390,岸,0x5cb8
6391,岸,0x5cb8
6392,岸,0x5cb8
6393,岸,0x5cb8
6394,岸,0x5cb8
6395,岸,0x5cb8
6396,差,0x5dee
6397,差,0x5dee
6398,差,0x5dee
6399,差,0x5dee
6400,差,0x5dee
6401,差,0x5dee
6402,差,0x5dee
6403,差,0x5dee
6404,差,0x5dee
6405,差,0x5dee
6406,復,0x5fa9
6407,復,0x5fa9
6408,復,0x5fa9
6409,復,0x5fa9
6410,復,0x5fa9
6411,復,0x5fa9
6412,復,0x5fa9
6413,復,0x5fa9
6414,復,0x5fa9
6415,復,0x5fa9
6416,微,0x5fae
6417,微,0x5fae
6418,微,0x5fae
6419,微,0x5fae
6420,微,0x5fae
6421,微,0x5fae
6422,微,0x5fae
6423,微,0x5fae
6424,微,0x5fae
6425,微,0x5fae
6426,徳,0x5fb3
6427,徳,0x5fb3
6428,徳,0x5fb3
6429,徳,0x5fb3
6430,徳,0x5fb3
6431,徳,0x5fb3
6432,徳,0x5fb3
6433,徳,0x5fb3
6434,徳,0x5fb3
6435,徳,0x5fb3
6436,徴,0x5fb4
6437,徴,0x5fb4
6438,徴,0x5fb4
6439,徴,0x5fb4
6440,徴,0x5fb4
6441,徴,0x5fb4
6442,徴,0x5fb4
6443,徴,0x5fb4
6444,徴,0x5fb4
6445,徴,0x5fb4
6446,衝,0x885d
6447,衝,0x885d
6448,衝,0x885d
6449,衝,0x885d
6450,衝,0x885d
6451,衝,0x885d
6452,衝,0x885d
6453,衝,0x885d
6454,衝,0x885d
6455,衝,0x885d
6456,微,0x5fae
6457,微,0x5fae
6458,微,0x5fae
6459,微,0x5fae
